,ID,Title,Year,Rating,Genres,Director,Top_Cast_Member,Revenue,Production_Companies,Rating Category,Female,Male,Unknown,Total_Gender_Count,Female_Ratio,Male_Ratio,Revenue_millions,Budget,Budget_millions,log_Budget,log_Revenue,Primary_Genre
315,110160,Laurence Anyways,2012,7.7,"['Drama', 'Romance']",Xavier Dolan,Melvil Poupaud,0,"['MK2 Films', 'Lyla Films']",7-8,22.0,29.0,16.0,51.0,0.43137254901960786,0.5686274509803921,0.0,9500000,9.5,16.066802461833923,0.0,Drama
316,118406,Road to Ninja: Naruto the Movie,2012,7.6,"['Animation', 'Fantasy', 'Action']",Hayato Date,Junko Takeuchi,17900000,"['dentsu', 'Aniplex', 'Shueisha', 'TV Tokyo', 'Pierrot', 'TOHO', 'Bandai Visual']",7-8,62.0,125.0,74.0,187.0,0.3315508021390374,0.6684491978609626,17.9,0,0.0,0.0,16.700311326676903,Animation
317,127533,Rurouni Kenshin Part I: Origins,2012,7.6,"['Adventure', 'Action', 'Fantasy', 'War', 'History']",Keishi Otomo,Takeru Satoh,61700000,"['Studio Swan', 'ROCKWORKS', 'C&I entertainment', 'IMJ Entertainment', 'Amuse Soft Entertainment', 'Warner Bros. Japan', 'Warner Bros. Pictures']",7-8,6.0,35.0,15.0,41.0,0.14634146341463414,0.8536585365853658,61.7,0,0.0,0.0,17.937794505083072,Adventure
318,111083,The Body,2012,7.6,"['Thriller', 'Mystery']",Oriol Paulo,Jose Coronado,0,"['Rodar y Rodar', 'Canal+ España', 'TV3', 'Atresmedia', 'DeAPlaneta']",7-8,14.0,20.0,53.0,34.0,0.4117647058823529,0.5882352941176471,0.0,0,0.0,0.0,0.0,Thriller
319,76589,Justice League: Doom,2012,7.4,"['Action', 'Animation', 'Science Fiction']",Lauren Montgomery,Kevin Conroy,0,"['DC Entertainment', 'Warner Bros. Animation', 'Warner Premiere', 'Telecom Animation Film']",7-8,8.0,23.0,1.0,31.0,0.25806451612903225,0.7419354838709677,0.0,0,0.0,0.0,0.0,Action
320,255709,Hope,2013,8.4,['Drama'],Lee Joon-ik,Sol Kyung-gu,0,"['Lotte Entertainment', 'Film Momentum', 'Michigan Venture Capital']",8-9,10.0,24.0,15.0,34.0,0.29411764705882354,0.7058823529411765,0.0,0,0.0,0.0,0.0,Drama
321,164558,One Direction: This Is Us,2013,8.3,"['Documentary', 'Music']",Morgan Spurlock,Harry Styles,68500000,"['Sony Pictures', 'TriStar Pictures']",8-9,1.0,25.0,24.0,26.0,0.038461538461538464,0.9615384615384616,68.5,10000000,10.0,16.118095750958314,18.042344317830995,Documentary
322,313106,Doctor Who: The Day of the Doctor,2013,8.2,"['Science Fiction', 'Adventure']",Nick Hurran,Matt Smith,10000000,"['BBC Wales', 'BBC']",8-9,6.0,28.0,7.0,34.0,0.17647058823529413,0.8235294117647058,10.0,0,0.0,0.0,16.118095750958314,Science Fiction
323,149871,The Tale of The Princess Kaguya,2013,8.1,"['Animation', 'Drama', 'Fantasy']",Isao Takahata,Aki Asakura,24366656,"['Studio Ghibli', 'Hakuhodo DY Media Partners', 'KDDI', 'Mitsubishi Shoji', 'Nippon Television Network Corporation', 'TOHO', 'T2 Studio']",8-9,33.0,59.0,74.0,92.0,0.358695652173913,0.6413043478260869,24.366656,49300000,49.3,17.713434659296894,17.008726239334994,Animation
324,146233,Prisoners,2013,8.1,"['Drama', 'Thriller', 'Crime']",Denis Villeneuve,Hugh Jackman,122126687,"['Alcon Entertainment', '8:38 Productions', 'Madhouse Entertainment']",8-9,31.0,82.0,145.0,113.0,0.2743362831858407,0.7256637168141593,122.126687,46000000,46.0,17.6441519761925,18.620569490135487,Drama
325,106646,The Wolf of Wall Street,2013,8.0,"['Crime', 'Drama', 'Comedy']",Martin Scorsese,Leonardo DiCaprio,392000000,"['Red Granite Pictures', 'Appian Way', 'Sikelia Productions', 'EMJAG Productions', 'Paramount']",7-8,67.0,195.0,152.0,262.0,0.25572519083969464,0.7442748091603053,392.0,100000000,100.0,18.420680753952364,19.786772400305757,Crime
326,76203,12 Years a Slave,2013,7.9,"['Drama', 'History']",Steve McQueen,Chiwetel Ejiofor,187000000,"['New Regency Pictures', 'Plan B Entertainment', 'River Road Entertainment', 'Regency Enterprises', 'Film4 Productions']",7-8,32.0,79.0,75.0,111.0,0.2882882882882883,0.7117117117117117,187.0,20000000,20.0,16.811242881518265,19.046619180166456,Drama
327,152532,Dallas Buyers Club,2013,7.9,"['Drama', 'History']",Jean-Marc Vallée,Matthew McConaughey,55736588,"['Truth Entertainment', 'Voltage Pictures', 'CE', 'Evolution Independent', 'R² Films', 'Rainmaker Films', 'Focus Features']",7-8,21.0,57.0,46.0,78.0,0.2692307692307692,0.7307692307692307,55.736588,5000000,5.0,15.424948670398354,17.836147383312444,Drama
328,142061,"Batman: The Dark Knight Returns, Part 2",2013,7.9,"['Science Fiction', 'Action', 'Animation', 'Mystery']",Jay Oliva,Peter Weller,0,"['DC Comics', 'Warner Premiere', 'DC Entertainment', 'Warner Bros. Animation']",7-8,8.0,27.0,1.0,35.0,0.22857142857142856,0.7714285714285715,0.0,3500000,3.5,15.068273812173887,0.0,Science Fiction
329,122906,About Time,2013,7.9,"['Drama', 'Romance', 'Fantasy']",Richard Curtis,Domhnall Gleeson,87100449,"['Working Title', 'Translux', 'Universal Pictures', 'Relativity Media']",7-8,25.0,30.0,43.0,55.0,0.45454545454545453,0.5454545454545454,87.100449,12000000,12.0,16.300417291085605,18.2825726082847,Drama
330,183011,Justice League: The Flashpoint Paradox,2013,7.9,"['Science Fiction', 'Animation', 'Action', 'Adventure']",Jay Oliva,Justin Chambers,0,"['DC Entertainment', 'Warner Bros. Animation', 'Warner Premiere', 'STUDIO4℃']",7-8,8.0,27.0,1.0,35.0,0.22857142857142856,0.7714285714285715,0.0,3500000,3.5,15.068273812173887,0.0,Science Fiction
331,191720,Jodorowsky's Dune,2013,7.9,['Documentary'],Frank Pavich,Alejandro Jodorowsky,0,"['Snowfort Pictures', 'Caméra One', 'Endless Picnic']",7-8,1.0,18.0,10.0,19.0,0.05263157894736842,0.9473684210526315,0.0,0,0.0,0.0,0.0,Documentary
332,152601,Her,2013,7.9,"['Romance', 'Science Fiction', 'Drama']",Spike Jonze,Joaquin Phoenix,47351251,"['Annapurna Pictures', 'Warner Bros. Pictures']",7-8,32.0,80.0,93.0,112.0,0.2857142857142857,0.7142857142857143,47.351251,23000000,23.0,16.951004817371683,17.67310381864067,Romance
333,158999,Blackfish,2013,7.9,['Documentary'],Gabriela Cowperthwaite,Dean Gomersall,2063312,['Manny O Productions'],7-8,5.0,4.0,40.0,9.0,0.5555555555555556,0.4444444444444444,2.063312,0,0.0,0.0,14.539823501339912,Documentary
334,152742,The Best Offer,2013,7.8,"['Drama', 'Romance', 'Crime']",Giuseppe Tornatore,Geoffrey Rush,19255873,"['Regione Lazio', 'PACO Cinematografica', 'Business Location Sudtirol Alto Adige', 'Friuli Venezia Giulia Film Commission', 'UniCredit Group']",7-8,8.0,20.0,36.0,28.0,0.2857142857142857,0.7142857142857143,19.255873,13500000,13.5,16.41820031748273,16.773326715008597,Drama
335,149870,The Wind Rises,2013,7.8,"['Drama', 'Animation', 'War']",Hayao Miyazaki,Hideaki Anno,117932401,"['Studio Ghibli', 'Nippon Television Network Corporation', 'dentsu', 'Hakuhodo DY Media Partners', 'The Walt Disney Company (Japan)', 'd-rights', 'TOHO']",7-8,13.0,46.0,7.0,59.0,0.22033898305084745,0.7796610169491526,117.932401,30000000,30.0,17.216707972959764,18.58562215387365,Drama
336,169813,Short Term 12,2013,7.8,['Drama'],Destin Daniel Cretton,Brie Larson,1645164,"['Traction Media', 'Animal Kingdom']",7-8,11.0,15.0,50.0,26.0,0.4230769230769231,0.5769230769230769,1.645164,1000000,1.0,13.815511557963774,14.313351241102872,Drama
337,211954,Instructions Not Included,2013,7.7,"['Comedy', 'Drama']",Eugenio Derbez,Eugenio Derbez,99067206,"['Pantelion Films', 'Filmax', 'Pinema', 'Televisa']",7-8,12.0,23.0,27.0,35.0,0.34285714285714286,0.6571428571428571,99.067206,5500000,5.5,15.520258832020865,18.411309036364464,Comedy
338,203217,My Mom Is a Character,2013,7.7,['Comedy'],André Pellenz,Paulo Gustavo,20552094,"['Cenoura Filmes', 'Globo Filmes', 'Migdal Filmes', 'Paris Filmes', 'RioFilme', 'Downtown Filmes', 'Telecine']",7-8,18.0,21.0,28.0,39.0,0.46153846153846156,0.5384615384615384,20.552094,2000000,2.0,14.508658238524095,16.838473440182348,Comedy
339,96721,Rush,2013,7.7,"['Drama', 'Action']",Ron Howard,Chris Hemsworth,90247624,"['Revolution Films', 'Working Title', 'Imagine Entertainment']",7-8,14.0,74.0,48.0,88.0,0.1590909090909091,0.8409090909090909,90.247624,38000000,38.0,17.453096744006448,18.318067839041525,Drama
340,157336,Interstellar,2014,8.4,"['Adventure', 'Drama', 'Science Fiction']",Christopher Nolan,Matthew McConaughey,701729206,"['Legendary Pictures', 'Syncopy', 'Lynda Obst Productions']",8-9,43.0,127.0,379.0,170.0,0.2529411764705882,0.7470588235294118,701.729206,165000000,165.0,18.92145603792546,20.369058142557094,Adventure
341,244786,Whiplash,2014,8.4,"['Drama', 'Music']",Damien Chazelle,Miles Teller,13092000,"['Bold Films', 'Blumhouse Productions', 'Right of Way Films', 'Sierra/Affinity']",8-9,17.0,49.0,46.0,66.0,0.25757575757575757,0.7424242424242424,13.092,3300000,3.3,15.009433329466965,16.38751199098573,Drama
342,265177,Mommy,2014,8.2,['Drama'],Xavier Dolan,Anne Dorval,3494070,"['Metafilms', 'Sons of Manual']",8-9,25.0,31.0,16.0,56.0,0.44642857142857145,0.5535714285714286,3.49407,4900000,4.9,15.404745967162468,15.066578090019194,Drama
343,265297,The Salt of the Earth,2014,8.1,['Documentary'],Wim Wenders,Sebastião Salgado,1059804,"['Secretaria de Estado de Cultura do Espírito Santo', 'Decia Films', 'Amazonas Images', 'Solares Fondazione delle arti', 'La Région Île-de-France', 'Maison Européenne de la Photographie', 'Serviçio Social do Comércio']",8-9,4.0,16.0,21.0,20.0,0.2,0.8,1.059804,0,0.0,0.0,13.873595486900966,Documentary
344,120467,The Grand Budapest Hotel,2014,8.1,"['Comedy', 'Drama']",Wes Anderson,Ralph Fiennes,174600318,"['Fox Searchlight Pictures', 'Scott Rudin Productions', 'Studio Babelsberg', 'Indian Paintbrush', 'TSG Entertainment', 'American Empirical Pictures']",8-9,18.0,79.0,72.0,97.0,0.18556701030927836,0.8144329896907216,174.600318,30000000,30.0,17.216707972959764,18.978010028401325,Comedy
345,110416,Song of the Sea,2014,8.0,"['Family', 'Animation', 'Fantasy']",Tomm Moore,David Rawle,857522,"['Digital Graphics', 'Big Farm', 'Cartoon Saloon', 'Super Productions', 'Magellan Films', 'Noerlum Studios', 'Studio 352', 'Fís Éireann/Screen Ireland', 'Melusine Productions', 'StudioCanal', 'WestEnd Films', 'Eurimages', 'MEDIA Programme of the European Union', 'Haut et Court', 'CNC', 'OCS']",7-8,3.0,25.0,51.0,28.0,0.10714285714285714,0.8928571428571429,0.857522,0,0.0,0.0,13.661803279819958,Family
346,205596,The Imitation Game,2014,8.0,"['History', 'Drama', 'Thriller', 'War']",Morten Tyldum,Benedict Cumberbatch,233600000,"['Bristol Automotive', 'Black Bear Pictures', 'FilmNation Entertainment']",7-8,20.0,46.0,52.0,66.0,0.30303030303030304,0.696969696969697,233.6,14000000,14.0,16.454567959008102,19.26912081319917,History
347,242828,When Marnie Was There,2014,8.0,"['Animation', 'Drama']",Hiromasa Yonebayashi,Sara Takatsuki,34949567,"['Studio Ghibli', 'Hakuhodo DY Media Partners', 'KDDI', 'Nippon Television Network Corporation', 'TOHO', 'dentsu', 'Universal Studios Home Entertainment', 'The Walt Disney Company (Japan)', 'Mitsubishi']",7-8,35.0,57.0,17.0,92.0,0.3804347826086957,0.6195652173913043,34.949567,0,0.0,0.0,17.36941666605268,Animation
348,237791,The Way He Looks,2014,7.9,"['Drama', 'Romance']",Daniel Ribeiro,Ghilherme Lobo,0,['Lacuna Filmes'],7-8,6.0,11.0,11.0,17.0,0.35294117647058826,0.6470588235294118,0.0,2700000,2.7,14.80876270134486,0.0,Drama
349,118340,Guardians of the Galaxy,2014,7.9,"['Action', 'Science Fiction', 'Adventure']",James Gunn,Chris Pratt,772776600,['Marvel Studios'],7-8,55.0,147.0,138.0,202.0,0.2722772277227723,0.7277227722772277,772.7766,170000000,170.0,18.951309000896888,20.46550056219508,Action
350,210577,Gone Girl,2014,7.9,"['Mystery', 'Thriller', 'Drama']",David Fincher,Ben Affleck,369300000,"['20th Century Fox', 'Regency Enterprises']",7-8,53.0,63.0,63.0,116.0,0.45689655172413796,0.5431034482758621,369.3,61000000,61.0,17.926384438531027,19.727119882530616,Mystery
351,265195,Wild Tales,2014,7.9,"['Drama', 'Thriller', 'Comedy']",Damián Szifron,Ricardo Darín,27000000,"['Warner Bros. Pictures', 'El Deseo', 'K & S Films', 'Telefe', 'INCAA', 'Warner Bros. Entertainment España']",7-8,16.0,31.0,23.0,47.0,0.3404255319148936,0.6595744680851063,27.0,4000000,4.0,15.201805169084134,17.11134746100564,Drama
352,266856,The Theory of Everything,2014,7.9,"['Drama', 'Romance']",James Marsh,Eddie Redmayne,123726688,['Working Title'],7-8,26.0,47.0,60.0,73.0,0.3561643835616438,0.6438356164383562,123.726688,15000000,15.0,16.52356082573315,18.633585569951723,Drama
353,293299,Feast,2014,7.8,"['Animation', 'Comedy', 'Drama', 'Family']",Patrick Osborne,Stephen Apostolina,0,['Walt Disney Animation Studios'],7-8,8.0,20.0,7.0,28.0,0.2857142857142857,0.7142857142857143,0.0,0,0.0,0.0,0.0,Animation
354,200727,"Love, Rosie",2014,7.8,"['Romance', 'Drama', 'Comedy']",Christian Ditter,Lily Collins,4439431,"['Constantin Film', 'Octagon Films', 'Canyon Creek Films', 'Mister Smith Entertainment', 'FFF Bayern', 'FFA', 'MEDIA Programme of the European Union', 'OMDC']",7-8,14.0,19.0,23.0,33.0,0.42424242424242425,0.5757575757575758,4.439431,0,0.0,0.0,15.306036998297005,Romance
355,113833,The Normal Heart,2014,7.8,['Drama'],Ryan Murphy,Mark Ruffalo,0,"['HBO Films', 'Plan B Entertainment', 'Ryan Murphy Productions', 'Blumhouse Productions', '20th Century Fox Television']",7-8,12.0,43.0,33.0,55.0,0.21818181818181817,0.7818181818181819,0.0,0,0.0,0.0,0.0,Drama
356,317442,The Last: Naruto the Movie,2014,7.8,"['Action', 'Romance', 'Animation']",Tsuneo Kobayashi,Junko Takeuchi,19840000,['Aniplex'],7-8,66.0,165.0,78.0,231.0,0.2857142857142857,0.7142857142857143,19.84,903852,0.903852,13.714422015532305,16.803210710224224,Action
357,293310,Citizenfour,2014,7.8,['Documentary'],Laura Poitras,Edward Snowden,3003169,"['Praxis Films', 'Participant', 'HBO Documentary Films', 'JustFilms / Ford Foundation', 'The Bertha Foundation', 'RADiUS-TWC']",7-8,9.0,11.0,9.0,20.0,0.45,0.55,3.003169,0,0.0,0.0,14.915178955419789,Documentary
358,177572,Big Hero 6,2014,7.7,"['Adventure', 'Family', 'Animation', 'Action', 'Comedy']",Chris Williams,Scott Adsit,657827828,"['Walt Disney Pictures', 'Walt Disney Animation Studios']",7-8,20.0,51.0,21.0,71.0,0.28169014084507044,0.7183098591549296,657.827828,165000000,165.0,18.92145603792546,20.304453796996437,Adventure
359,234200,Pride,2014,7.7,"['Drama', 'Comedy']",Matthew Warchus,George MacKay,7523634,"['Calamity Films', 'BBC Film', 'Pathé', 'Pathe', 'Canal+', 'Ciné+', 'Ingenious Media']",7-8,21.0,36.0,26.0,57.0,0.3684210526315789,0.631578947368421,7.523634,0,0.0,0.0,15.83355995679625,Drama
360,310569,The Second Mother,2015,8.0,['Drama'],Anna Muylaert,Regina Casé,0,"['África Filmes', 'Gullane Entretenimento', 'Oscilloscope']",7-8,17.0,15.0,17.0,32.0,0.53125,0.46875,0.0,0,0.0,0.0,0.0,Drama
361,264644,Room,2015,8.0,"['Drama', 'Thriller']",Lenny Abrahamson,Brie Larson,35401758,"['Elevation Pictures', 'Téléfilm Canada', 'Element Pictures', 'FilmNation Entertainment', 'No Trace Camping', 'Film4 Productions', 'Fís Éireann/Screen Ireland']",7-8,27.0,32.0,34.0,59.0,0.4576271186440678,0.5423728813559322,35.401758,13000000,13.0,16.380459992348886,17.38227206613507,Drama
362,315465,The Boy and the Beast,2015,8.0,"['Action', 'Adventure', 'Animation', 'Drama', 'Family', 'Fantasy']",Mamoru Hosoda,Koji Yakusho,49714378,"['Nippon Television Network Corporation', 'Studio Chizu', 'TOHO', 'VAP', 'dentsu', 'Yomiuri Telecasting Corporation', 'D.N. Dream Partners', 'Sapporo Television Broadcasting Company', 'Miyagi Television Broadcasting', 'Shizuoka Daiichi Television', 'Hiroshima Telecasting', 'Fukuoka Broadcasting System', 'KADOKAWA', 'Chukyo TV Broadcasting Company']",7-8,31.0,58.0,25.0,89.0,0.34831460674157305,0.651685393258427,49.714378,0,0.0,0.0,17.721804765118456,Action
363,150540,Inside Out,2015,7.9,"['Animation', 'Family', 'Adventure', 'Drama', 'Comedy']",Pete Docter,Amy Poehler,857611174,"['Pixar', 'Walt Disney Pictures']",7-8,45.0,70.0,286.0,115.0,0.391304347826087,0.6086956521739131,857.611174,175000000,175.0,18.980296537602072,20.56966137874629,Animation
364,359156,Don't Be Bad,2015,7.8,"['Crime', 'Drama']",Claudio Caligari,Luca Marinelli,0,"['Taodue Film', 'Kimera Film', 'RAI Cinema', 'Leone Film Group']",7-8,4.0,18.0,32.0,22.0,0.18181818181818182,0.8181818181818182,0.0,0,0.0,0.0,0.0,Crime
365,314365,Spotlight,2015,7.8,"['Drama', 'History']",Tom McCarthy,Mark Ruffalo,98700000,"['Participant', 'Anonymous Content', 'Rocklin / Faust', 'First Look Media', 'Open Road Films', 'Entertainment One', 'Topic Studios', 'Seville International']",7-8,36.0,72.0,70.0,108.0,0.3333333333333333,0.6666666666666666,98.7,20000000,20.0,16.811242881518265,18.407595514535423,Drama
366,335578,Land of Mine,2015,7.8,"['War', 'Drama', 'History']",Martin Zandvliet,Roland Møller,0,"['Nordisk Film Denmark', 'Amusement Park Films', 'Majgaard', 'K5 International', 'K5 Film', 'ZDF', 'Goethe Filmproduktion', 'Erfttal Film']",7-8,8.0,32.0,44.0,40.0,0.2,0.8,0.0,5070773,5.070773,15.439004026637491,0.0,War
367,277216,Straight Outta Compton,2015,7.8,"['Drama', 'Music', 'History']",F. Gary Gray,O'Shea Jackson Jr.,201600000,"['Broken Chair Flickz', 'Universal Pictures', 'Legendary Pictures', 'Cube Vision', 'Crucial Films', 'Circle of Confusion', 'Will Packer Productions', 'Xenon Pictures']",7-8,23.0,76.0,44.0,99.0,0.23232323232323232,0.7676767676767676,201.6,28000000,28.0,17.147715103853763,19.121796099121806,Drama
368,336804,Mustang,2015,7.8,['Drama'],Deniz Gamze Ergüven,Güneş Nezihe Şensoy,5274664,"['CG Cinéma', 'Vistamar Filmproduktion', 'Uhlandfilm', 'Bam Film', 'Kinology', 'Ciné+', 'ZDF/Arte', 'Turkish Culture Ministry', 'Film- und Medienstiftung NRW', 'DFI', 'CNC', 'Canal+', 'FFA']",7-8,13.0,7.0,15.0,20.0,0.65,0.35,5.274664,1300000,1.3,14.077875591662238,15.478425728200738,Drama
369,273248,The Hateful Eight,2015,7.8,"['Drama', 'Mystery', 'Western']",Quentin Tarantino,Samuel L. Jackson,155760117,"['The Weinstein Company', 'Double Feature Films', 'FilmColony']",7-8,23.0,55.0,49.0,78.0,0.2948717948717949,0.7051282051282052,155.760117,44000000,44.0,17.599700214609808,18.863827676603687,Drama
370,319075,Cobain: Montage of Heck,2015,7.7,"['Documentary', 'Music']",Brett Morgen,Kurt Cobain,0,"['Public Road Productions', 'HBO Documentary Films']",7-8,8.0,13.0,7.0,21.0,0.38095238095238093,0.6190476190476191,0.0,0,0.0,0.0,0.0,Documentary
371,286217,The Martian,2015,7.7,"['Drama', 'Adventure', 'Science Fiction']",Ridley Scott,Matt Damon,630600000,"['Scott Free Productions', 'Genre Films']",7-8,40.0,118.0,624.0,158.0,0.25316455696202533,0.7468354430379747,630.6,108000000,108.0,18.497641794347754,20.262182306661025,Drama
372,320007,Victoria,2015,7.6,"['Crime', 'Thriller', 'Romance']",Sebastian Schipper,Laia Costa,3191971,"['WDR', 'MonkeyBoy', 'RadicalMedia', 'ARTE', 'Deutschfilm', 'ARD', 'The Match Factory']",7-8,9.0,27.0,29.0,36.0,0.25,0.75,3.191971,0,0.0,0.0,14.976149465583537,Crime
373,348678,A Man Called Ove,2015,7.6,"['Comedy', 'Drama']",Hannes Holm,Rolf Lassgård,30692889,"['Nordsvensk Filmunderhållning', 'SVT', 'Film i Väst', 'Tre Vänner', 'Nordisk Film Sweden', 'Fantefilm']",7-8,15.0,29.0,23.0,44.0,0.3409090909090909,0.6590909090909091,30.692889,0,0.0,0.0,17.239541589643704,Comedy
374,318224,Going Clear: Scientology and the Prison of Belief,2015,7.6,['Documentary'],Alex Gibney,Paul Haggis,0,"['Sky Atlantic', 'Jigsaw Productions', 'HBO Documentary Films']",7-8,13.0,18.0,6.0,31.0,0.41935483870967744,0.5806451612903226,0.0,0,0.0,0.0,0.0,Documentary
375,309809,The Little Prince,2015,7.6,"['Adventure', 'Animation', 'Fantasy', 'Family']",Mark Osborne,Riley Osborne,97571250,"['Orange Studio', 'ON Animation Studios', 'Canal+', 'CNC', 'LPPTV', 'M6 Films', 'On Entertainment', 'Lucky Red', 'Wild Bunch']",7-8,22.0,52.0,136.0,74.0,0.2972972972972973,0.7027027027027027,97.57125,64000000,64.0,17.974393656948944,18.396093448565942,Adventure
376,306819,The Danish Girl,2015,7.6,['Drama'],Tom Hooper,Eddie Redmayne,64191523,"['Pretty Pictures', 'Working Title', 'Artémis Productions', 'Shelter Productions', 'Senator Global Productions', 'ReVision Pictures']",7-8,29.0,31.0,36.0,60.0,0.48333333333333334,0.5166666666666667,64.191523,15000000,15.0,16.52356082573315,17.977381735022014,Drama
377,283587,Beasts of No Nation,2015,7.6,"['Drama', 'War']",Cary Joji Fukunaga,Abraham Attah,9077700,"['Participant', 'Red Crown Productions', 'Levante Filmes', 'Mutressa Movies', 'Primary Productions', 'Parliament of Owls']",7-8,11.0,29.0,6.0,40.0,0.275,0.725,9.0777,6000000,6.0,15.607270193858982,16.021331524685905,Drama
378,331781,Amy,2015,7.6,"['Documentary', 'Music']",Asif Kapadia,Amy Winehouse,8413144,"['On the Corner Films', 'Universal Music Group', 'Film4 Productions']",7-8,2.0,19.0,13.0,21.0,0.09523809523809523,0.9047619047619048,8.413144,0,0.0,0.0,15.945305921615615,Documentary
379,347201,Boruto: Naruto the Movie,2015,7.6,"['Animation', 'Action', 'Comedy']",Hiroyuki Yamashita,Yuko Sanpei,39500000,"['Pierrot', 'Studio Lagurus', 'Aniplex', 'Bandai Namco Entertainment', 'Bandai', 'dentsu', 'Shueisha', 'TV Tokyo', 'TOHO']",7-8,63.0,162.0,67.0,225.0,0.28,0.72,39.5,0,0.0,0.0,17.491811255187805,Animation
380,372058,Your Name.,2016,8.5,"['Romance', 'Animation', 'Drama']",Makoto Shinkai,Ryunosuke Kamiki,358000000,"['CoMix Wave Films', 'TOHO', 'KADOKAWA', 'East Japan Marketing & Communications', 'AMUSE', 'voque ting', 'Lawson Entertainment', '4Kids Entertainment']",8-9,84.0,120.0,132.0,204.0,0.4117647058823529,0.5882352941176471,358.0,0,0.0,0.0,19.696043547158272,Romance
381,378064,A Silent Voice: The Movie,2016,8.4,"['Animation', 'Drama']",Naoko Yamada,Miyu Irino,30200000,"['Kyoto Animation', 'ABC Animation', 'Kodansha', 'Pony Canyon', 'Quaras', 'Shochiku']",8-9,79.0,96.0,25.0,175.0,0.4514285714285714,0.5485714285714286,30.2,0,0.0,0.0,17.22335251545768,Animation
382,290098,The Handmaiden,2016,8.2,"['Thriller', 'Drama', 'Romance']",Park Chan-wook,Kim Min-hee,38600000,"['Moho Film', 'Yong Film', 'CJ Entertainment']",8-9,23.0,37.0,40.0,60.0,0.38333333333333336,0.6166666666666667,38.6,8575000,8.575,15.964361667634346,17.468762860341794,Thriller
383,324786,Hacksaw Ridge,2016,8.2,"['Drama', 'History', 'War']",Mel Gibson,Andrew Garfield,175302354,"['Vendian Entertainment', 'Summit Entertainment', 'Cross Creek Pictures', 'IM Global', 'Screen Australia', 'Screen NSW', 'Permut Presentations', 'Pandemonium', 'Demarest Films', 'Bliss Media', 'Kylin Pictures', 'AI Film']",8-9,10.0,85.0,86.0,95.0,0.10526315789473684,0.8947368421052632,175.302354,40000000,40.0,17.50439003707821,18.982022783914175,Drama
384,399106,Piper,2016,8.2,"['Family', 'Animation']",Alan Barillaro,,0,"['Pixar', 'Walt Disney Pictures']",8-9,4.0,13.0,22.0,17.0,0.23529411764705882,0.7647058823529411,0.0,0,0.0,0.0,0.0,Family
385,334543,Lion,2016,8.1,['Drama'],Garth Davis,Dev Patel,140312928,"['The Weinstein Company', 'See-Saw Films', 'Screen Australia', 'Aquarius Films', 'Sunstar Entertainment']",8-9,13.0,27.0,51.0,40.0,0.325,0.675,140.312928,12000000,12.0,16.300417291085605,18.7593856933572,Drama
386,381284,Hidden Figures,2016,8.1,"['Drama', 'History']",Theodore Melfi,Taraji P. Henson,236000000,"['Fox 2000 Pictures', 'Levantine Films', 'Chernin Entertainment']",8-9,32.0,75.0,74.0,107.0,0.29906542056074764,0.7009345794392523,236.0,25000000,25.0,17.034386422832473,19.279342367227173,Drama
387,378108,In This Corner of the World,2016,8.0,"['Drama', 'Animation', 'Romance', 'War', 'History']",Sunao Katabuchi,Non,19496308,"['GENCO', 'MAPPA']",7-8,89.0,82.0,62.0,171.0,0.52046783625731,0.47953216374269003,19.496308,0,0.0,0.0,16.785735723566585,Drama
388,407806,13th,2016,7.9,['Documentary'],Ava DuVernay,Jelani Cobb,0,['Kandoo Films'],7-8,15.0,31.0,6.0,46.0,0.32608695652173914,0.6739130434782609,0.0,0,0.0,0.0,0.0,Documentary
389,360814,Dangal,2016,7.9,"['Drama', 'Family', 'Comedy', 'Action']",Nitesh Tiwari,Aamir Khan,311000000,"['Aamir Khan Productions', 'Walt Disney Pictures', 'UTV Motion Pictures']",7-8,10.0,22.0,38.0,32.0,0.3125,0.6875,311.0,10400000,10.4,16.15731646026544,19.555303473358943,Drama
390,404378,A Street Cat Named Bob,2016,7.9,"['Family', 'Drama']",Roger Spottiswoode,Luke Treadaway,17900000,"['Iris Productions', 'Shooting Script Films', 'Prescience', 'Stage 6 Films']",7-8,17.0,17.0,23.0,34.0,0.5,0.5,17.9,8000000,8.0,15.894952224644102,16.700311326676903,Family
391,296096,Me Before You,2016,7.9,"['Drama', 'Romance']",Thea Sharrock,Emilia Clarke,207945075,"['New Line Cinema', 'Sunswept Entertainment', 'Metro-Goldwyn-Mayer']",7-8,30.0,33.0,37.0,63.0,0.47619047619047616,0.5238095238095238,207.945075,20000000,20.0,16.811242881518265,19.152784545103913,Drama
392,334533,Captain Fantastic,2016,7.9,"['Adventure', 'Drama']",Matt Ross,Viggo Mortensen,23123592,"['Electric City Entertainment', 'ShivHans Pictures']",7-8,23.0,34.0,50.0,57.0,0.40350877192982454,0.5964912280701754,23.123592,5000000,5.0,15.424948670398354,16.956363996268493,Adventure
393,313369,La La Land,2016,7.9,"['Comedy', 'Drama', 'Romance', 'Music']",Damien Chazelle,Ryan Gosling,447407695,"['Summit Entertainment', 'Black Label Media', 'Gilbert Films', 'Impostor Pictures', 'Marc Platt Productions', 'TIK Films']",7-8,72.0,119.0,199.0,191.0,0.3769633507853403,0.6230366492146597,447.407695,30000000,30.0,17.216707972959764,19.918980808481656,Comedy
